DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	11q23.3	11	116776891	NR	ZPR1			ENSG00000109917			rs2160669-?	rs2160669	0	2160669	3_prime_UTR_variant	0	NR	5E-14	13.301029995663981		1.299101	[0.96-1.64] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	8p23.1	8	9323885	NR	RNU6-1151P - RNU6-526P	ENSG00000284864	ENSG00000201815		36307	47205	rs2169387-?	rs2169387	0	2169387	intron_variant	1	NR	5E-18	17.30102999566398		1.314715	[1.02-1.61] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	12q24.11	12	109524990	NR	UBE3B			ENSG00000151148			rs2241208-?	rs2241208	0	2241208	intron_variant	0	NR	4E-9	8.397940008672037		0.6769778	[0.45-0.9] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	10q25.2	10	112174128	NR	GPAM			ENSG00000119927			rs2255141-?	rs2255141	0	2255141	intron_variant	0	NR	5E-7	6.301029995663981		0.6873297	[0.42-0.96] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q22.1	16	67868167	NR	NUTF2			ENSG00000102898			rs2271293-?	rs2271293	0	2271293	intron_variant	0	NR	7E-9	8.154901959985743		1.021754	[0.68-1.37] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	19p13.2	19	11239812	NR	ANGPTL8, DOCK6			ENSG00000130173, ENSG00000130158			rs2278426-?	rs2278426	0	2278426	missense_variant	0	NR	2E-21	20.69897000433602		1.405086	[1.12-1.69] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	12q24.11	12	109457363	NR	KCTD10			ENSG00000110906			rs2338104-?	rs2338104	0	2338104	non_coding_transcript_exon_variant	0	NR	5E-9	8.301029995663981		0.6732342	[0.45-0.9] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	7q21.11	7	80711306	NR	CD36 - SEMA3C	ENSG00000135218	ENSG00000075223		32029	31232	rs2366858-?	rs2366858	0	2366858	regulatory_region_variant	1	NR	1E-8	8.0		1.398273	[0.92-1.88] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	9q31.1	9	104839260	NR	ABCA1			ENSG00000165029			rs2472386-?	rs2472386	0	2472386	intron_variant	0	NR	6E-12	11.221848749616356		0.8027075	[0.57-1.03] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q13	16	56956804	NR	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	3E-175	174.52287874528034		3.496861	[3.25-3.74] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	9q31.1	9	104832083	NR	ABCA1			ENSG00000165029			rs2515629-?	rs2515629	0	2515629	intron_variant	0	NR	2E-8	7.698970004336019		0.8957684	[0.58-1.21] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q22.1	16	67979568	NR	DPEP3			ENSG00000141096			rs255049-?	rs255049	0	255049	intron_variant	0	NR	1E-7	7.0		0.6665949	[0.42-0.91] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q22.1	16	67991092	NR	DPEP2, DUS2			ENSG00000167261, ENSG00000167264			rs255052-?	rs255052	0	255052	intron_variant	0	NR	3E-13	12.522878745280337		1.058079	[0.77-1.34] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q22.1	16	67983453	NR	DPEP3 - DPEP2	ENSG00000141096	ENSG00000167261		2904	3941	rs255054-?	rs255054	0	255054	intergenic_variant	1	NR	3E-13	12.522878745280337		1.072857	[0.78-1.36] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	9q31.1	9	104903458	NR	ABCA1			ENSG00000165029			rs2575876-?	rs2575876	0	2575876	intron_variant	0	NR	5E-14	13.301029995663981		0.9589041	[0.71-1.21] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	15q21.3	15	58387979	NR	ALDH1A2			ENSG00000128918			rs261291-?	rs261291	0	261291	intron_variant	0	NR	1E-21	21.0		1.07376	[0.85-1.29] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	15q21.3	15	58434545	NR	ALDH1A2, LIPC			ENSG00000128918, ENSG00000166035			rs261334-?	rs261334	0	261334	intron_variant	0	NR	6E-18	17.221848749616356		1.014769	[0.78-1.25] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	2p24.1	2	21003688	NR	APOB			ENSG00000084674			rs2678379-?	rs2678379	0	2678379	intron_variant	0	NR	5E-9	8.301029995663981		0.753948	[0.5-1.01] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	9q31.1	9	104899461	NR	ABCA1			ENSG00000165029			rs2740488-?	rs2740488	0	2740488	intron_variant	0	NR	2E-7	6.698970004336019		0.6230334	[0.39-0.86] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	8p21.3	8	20033716	NR	LPL - RPL30P9	ENSG00000175445	ENSG00000242709		66457	79627	rs28526159-?	rs28526159	0	28526159	regulatory_region_variant	1	NR	8E-14	13.096910013008056		0.952313	[0.7-1.2] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	9q31.1	9	104828991	NR	ABCA1			ENSG00000165029			rs2853579-?	rs2853579	0	2853579	missense_variant	0	NR	9E-12	11.045757490560675		0.8597382	[0.61-1.11] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q13	16	56983850	NR	CETP - NLRC5	ENSG00000087237	ENSG00000140853		5	5635	rs289742-?	rs289742	0	289742	intergenic_variant	1	NR	2E-10	9.698970004336019		0.8383523	[0.58-1.1] unit decrease	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
2019-07-01	31217584	Wojcik GL	2019-06-19	Nature	www.ncbi.nlm.nih.gov/pubmed/31217584	Genetic analyses of diverse populations improves discovery for complex traits.	High density lipoprotein cholesterol levels	10,085 African American individuals, 17,751 Hispanic/Latino individuals, 2,378 Asian ancestry individuals, 1,912 Native Hawaiian ancestry individuals, 604 Native American ancestry individuals, 333 individuals	NA	16q23.2	16	81501185	NR	CMIP			ENSG00000153815			rs2925979-?	rs2925979	0	2925979	intron_variant	0	NR	1E-6	6.0		0.6239357	[0.37-0.88] unit increase	Illumina [31978362] (imputed)	N	high density lipoprotein cholesterol measurement	http://www.ebi.ac.uk/efo/EFO_0004612	GCST008035	Genome-wide genotyping array
